station,lat,long,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dic,annual,,,
21205420,4.691416667,-74.209,20.64772727,37.55,56.29090909,87.95681818,79.1375,55.51022727,37.05113636,38.09772727,48.55113636,90.43522727,76.09772727,42.23522727,55.7967803,,,
21205660,4.581888889,-74.52661111,57.95465116,85.3,123.3162791,137.7895349,126.0348837,40.93255814,29.73837209,42.39534884,77.02209302,142.7976744,131.4848837,79.18372093,89.49583333,,,
21205670,4.770888889,-74.43763889,62.57674419,85.52093023,112.0674419,151.5453488,127.3034884,57.18023256,37.30116279,56.67093023,93.02906977,166.8104651,143.3837209,81.72209302,97.92596899,,,
21205700,4.879861111,-73.86811111,28.64230769,43.93717949,68.82564103,86.7974359,92.86153846,72.75769231,70.91153846,54.27307692,50.04102564,86.14358974,74.61538462,43.16153846,64.41399573,,,
21205720,4.50575,-74.18927778,25.80444444,35.57555556,57.78666667,93.25666667,87.90444444,66.16555556,57.19888889,47.18111111,49.19444444,93.85,94.82222222,44.50444444,62.77037037,,,
21205740,5.117722222,-73.70141667,15.61538462,30.09487179,58.8474359,89.84487179,110.6794872,132.4692308,149.4948718,103.7538462,73.17051282,78.6974359,59.88589744,29.08846154,77.63685897,,,
21205770,4.728805556,-74.2725,12.00135135,28.58648649,40.6027027,70.38108108,69.93108108,45.74459459,36.17972973,33.92297297,41.79054054,72.98648649,69.47027027,27.38108108,45.7481982,,,
21205920,4.820833333,-73.96388889,26.52419355,39.27096774,53.68064516,93.43064516,94.22580645,83.2016129,90.21612903,73.25483871,61.31451613,83.56612903,67.3983871,37.37903226,66.95524194,,,
21205980,4.792388889,-74.20091667,29.48064516,46.30322581,73.87096774,103.9725806,94.73870968,63.04193548,51.07258065,44.41290323,58.29032258,102.9112903,87.84516129,55.78870968,67.64408602,,,
21206020,4.898527778,-74.10483333,27.72121212,47.20454545,63.98484848,104.530303,100.2378788,58.06515152,58.46212121,55.56363636,59.88787879,102.1606061,93.09242424,51.8,68.55921717,,,
21210020,4.556305556,-75.32163889,51.51625,65.50875,110.3575,164.70125,183.33875,141.085,130.94125,123.99125,180.33875,163.12125,96.8275,66.36875,123.1746875,,,
21210030,4.511055556,-75.30083333,76.16904762,104.127381,166.2357143,212.3214286,252.502381,177.7988095,154.8952381,142.7916667,204.05,222.1488095,158.6702381,92.32857143,163.6699405,,,
21210110,4.520944444,-75.27788889,88.88333333,102.65,182.19,232.8,232.0666667,177.11,149.4383333,150.115,208.68,217.595,157.5483333,101.9466667,166.7519444,,,
21210120,4.490916667,-75.23941667,121.5233333,140.755,176.1833333,206.5233333,192.5333333,116.2333333,107.22,142.0133333,162.345,202.9366667,180.5816667,115.56,155.3673611,,,
21210130,4.380333333,-75.51175,36.42413793,55.42758621,81.57241379,147.7137931,145.0051724,108.7034483,75.45172414,82.99655172,104.5448276,118.9068966,83.52413793,64.05172414,92.02686782,,,
21210140,4.38375,-75.49686111,39.96,58.11,83.21333333,128.78,138.3633333,105.3066667,79.51333333,86.405,88.54666667,104.81,78.735,57.67333333,87.45138889,,,
21210220,4.580111111,-75.32566667,41.4925,55.86125,87.49875,129.72,144.0975,117.6025,94.73625,97.1425,127.5275,146.06625,103.43625,61.17875,100.53,,,
21215080,4.231527778,-74.99536111,56.03444444,83.65444444,124.9655556,191.06,188.9188889,68.77111111,53.60222222,57.09222222,114.9888889,176.5177778,124.87,84.16555556,110.3867593,,,
21215100,4.4415,-75.42458333,45.85487805,57.55243902,100.3073171,141.6560976,181.9609756,135.8365854,104.0195122,86.72804878,126.954878,126.25,100.2780488,72.43658537,106.6529472,,,
21215140,4.331305556,-75.08066667,43.67972973,58.54189189,98.04189189,176.1324324,161.0648649,56.65,42.06216216,64.58783784,140.0675676,187.6243243,129.6,67.43243243,102.1237613,,,
21230060,4.398611111,-74.82555556,49,81.99210526,113.1526316,201.6184211,173.65,55.44736842,39.97236842,43.35,116.8315789,154.3118421,107.0355263,62.50789474,99.9058114,,,
21230070,4.851277778,-74.62283333,47.94078947,87.00131579,116.0802632,179.3473684,128.2473684,49.71184211,35.72368421,39.71315789,86.88026316,188.9263158,160.8236842,100.5552632,101.745943,,,
21230090,5.20275,-74.72927778,61.16212121,73.47575758,121.7015152,196.5060606,185.6742424,67.52272727,49.8,80.72575758,149.5212121,253.5424242,197.1030303,114.5333333,129.2723485,,,
21230110,4.387777778,-74.838375,55.14852941,80.18823529,97.47058824,199.0617647,169.1338235,62.38970588,44.61617647,40.42794118,131.6397059,153.0117647,105.7470588,64.36764706,100.2669118,,,
21235010,4.561805556,-74.70238889,42.725,71.52916667,100.7944444,146.4958333,121.3263889,40.33888889,35.01111111,38.54583333,86.84444444,134.3097222,97.08472222,50.375,80.44837963,,,
21240070,4.6375,-75.09,103.1081081,131.2162162,171.4675676,242.5945946,211.8783784,99.38918919,82.80810811,91.64864865,161.6243243,217.9054054,181.3918919,115.2837838,150.8596847,,,
21245010,4.429666667,-75.20052222,53.00116279,70.62209302,109.1127907,172.9255814,203.1523256,94.73372093,56.9244186,65.54534884,133.6848837,169.2488372,124.9755814,74.98604651,110.7427326,,,
21245040,4.424138889,-75.13941667,79.60227273,100.1420455,131.8284091,205.2738636,232.775,98.21363636,58.0375,71.93636364,136.6579545,196.3079545,168.3125,115.8318182,132.9099432,,,
21245140,4.711861111,-75.09445556,114.475,124.6625,171.396875,238.33125,215.090625,108.8453125,80.60625,82.3625,170.06875,199.9828125,223.596875,135.9203125,155.4449219,,,
21250070,4.800111111,-74.93569444,58.43953488,88.23372093,134.2267442,199.1046512,231.1023256,88.04418605,70.64883721,107.8372093,166.2953488,206.1372093,130.122093,87.20116279,130.6160853,,,
21250110,4.870555556,-75.17327778,59.44767442,86.21162791,131.277907,209.4,217.444186,126.2325581,84.23837209,101.8988372,134.8511628,189.9267442,154.0325581,95.41976744,132.5317829,,,
21250120,5.016852778,-75.11761111,139.8338235,198.2441176,228.0323529,297.8235294,287.2823529,139.2647059,101.1058824,139.7058824,238.3764706,306.0941176,243.3808824,166.0676471,207.1009804,,,
21250430,4.783333333,-74.76666667,25.84848485,59.87727273,94.07272727,169.1727273,140.1818182,45.54545455,44.94393939,74.65757576,124.119697,184.6515152,123.769697,66.53333333,96.1145202,,,
21250450,5.053027778,-74.88247222,61.61785714,93.5952381,128.1952381,203.95,200.8880952,96.49761905,59.09285714,101.4595238,144.9559524,215.6690476,161.4071429,81.24404762,129.0477183,,,
21250460,4.663805556,-74.91775,68.05789474,88.84473684,101.7236842,193.6131579,217.4105263,88.48947368,72.09078947,88.43421053,147.0052632,175.3368421,113.4342105,62.64473684,118.0904605,,,
21250500,4.921888889,-75.07586111,133.1193182,164.7522727,227.0204545,290.4159091,300.8477273,145.6613636,88.76136364,124.1795455,208.6045455,295.7181818,249.9659091,165.6704545,199.5597538,,,
21255080,4.434416667,-75.21102778,50.42209302,61.8255814,105.977907,178.7372093,162.7,57.41511628,40.95348837,69.50116279,134.0651163,190.6302326,135.9302326,70.70465116,104.9052326,,,
21255110,4.70175,-75.13183333,68.08918919,92.12297297,138.2216216,213.9243243,189.6094595,102.8310811,69.98918919,89.83108108,147.8027027,196.3837838,155.8216216,82.27972973,128.9088964,,,
21255120,5.016852778,-75.11761111,143.1708333,173.1166667,232.3152778,280.8305556,269.0111111,120.3333333,102.8861111,114.2347222,209.4555556,287.2402778,246.3666667,154.7555556,194.4763889,,,
22010010,3.287833333,-75.81541667,72.22875,104.77875,142.76,181.37875,200.9575,153.025,129.54125,101.22,128.0125,163.485,133.2925,88.235,133.2429167,,,
22010030,3.533333333,-75.65,187.8017241,193.9137931,249.862069,292.8068966,269.4293103,122.4293103,83.93275862,75.18793103,208.0758621,326.6362069,282.8,236.9137931,210.8158046,,,
22010070,3.576805556,-75.74261111,181.1433333,235.7833333,318,330.5,316.27,162.1766667,168.7333333,148.55,273.2833333,355.3333333,375.2833333,250.01,259.5888889,,,
22020020,3.045055556,-75.76177778,63.4,72.89230769,106.6807692,138.5051282,129.9935897,94.73589744,68.62564103,61.38717949,72.7025641,139.574359,129.1948718,91.29230769,97.41538462,,,
22020030,3.092,-75.67402778,138.01875,171.165,213.435,266.5475,221.33375,141.145,89.965,72.7325,123.7225,235.34125,270.855,175.86,176.6767708,,,
22020040,3.285805556,-75.5875,173.9975,188.5625,233.725,258.9275,223.635,96.1575,65.28375,61.18875,125.4475,351.76375,318.0725,223.92,193.3901042,,,
22020050,3.395222222,-75.6045,210.5648649,205.4135135,263.2,316.9108108,227.2594595,116.9189189,67.84054054,70.42432432,140.6581081,311.0391892,326.5324324,283.1054054,211.6556306,,,
22020070,3.328166667,-75.61305556,194.1911765,221.3852941,265.2852941,342.6470588,261.5588235,135.5794118,71.10294118,71.38529412,136.7382353,338.6117647,329.3647059,236.6823529,217.0443627,,,
22025010,3.166666667,-75.66666667,172.1625,168.090625,211.7046875,217.403125,204.0125,110.2484375,52.015625,55.4,127.3328125,222.3125,229.784375,175.05,162.1264323,,,
22045010,3.722444444,-75.50344444,182.7406977,192.3383721,251.327907,286.8232558,269.2069767,107.877907,77.02674419,86.73372093,169.3418605,353.1976744,366.155814,279.9604651,218.5609496,,,
22050030,3.795472222,-75.19563889,78.41818182,102.0363636,140.875,200.6329545,178.3556818,64.22272727,35.77840909,36.34318182,103.3590909,204.55,225.8545455,138.1931818,125.7182765,,,
22050040,3.928055556,-75.37916667,116.6559524,172.7285714,210.6071429,232.2380952,181.8642857,66.8047619,47.08571429,54.21071429,120.6797619,272.7654762,321.8630952,198.5809524,166.340377,,,
22050060,3.903527778,-75.69316667,75.84666667,82.33333333,120.55,170.895,159.8233333,151.7283333,169.8,132.3966667,128.1233333,137.5683333,116.735,81.97166667,127.3143056,,,
22050070,3.426388889,-75.48744444,162.2205128,196.7846154,278.2179487,286.0512821,218.1525641,81.56794872,60.49102564,55.25897436,150.325641,380.2025641,397.2461538,303.5820513,214.1751068,,,
22050080,3.379527778,-75.50813889,145.4986842,140.5078947,222.4526316,275.1526316,243.6736842,98.40789474,56.70263158,58.75526316,117.1763158,326.4355263,379.1078947,232.6315789,191.3752193,,,
22050090,3.923138889,-75.02119444,92.6,107.4727273,125.0030303,221.6636364,187.6757576,64.96666667,55.01212121,40.5,103.4484848,183.5818182,181.080303,133.6848485,124.7241162,,,
22055020,3.455777778,-75.53636111,174.5837209,198.3837209,233.2988372,262.2930233,214.8116279,89.88837209,56.52906977,63.90348837,126.977907,323.6116279,326.9883721,237.6232558,192.4077519,,,
22055030,3.986055556,-74.89880556,72.04342105,102.5407895,141.7171053,213.4368421,212.4157895,83.83157895,49.04078947,48.36710526,139.6263158,202.7223684,179.7710526,115.7763158,130.1074561,,,
22060070,3.939166667,-75.21994444,81.1402439,117.7243902,169.804878,233.6414634,185.6804878,87.05121951,51.45,39.23658537,103.3865854,206.9378049,209.1926829,137.8817073,135.2606707,,,
22060080,3.766388889,-75.54855556,158.0358974,182.6564103,226.0205128,349.5564103,277.3692308,140.7564103,88.75641026,91.19230769,169.8589744,318.2948718,276.274359,216.5897436,207.9467949,,,
22060090,3.815416667,-75.33005556,116.4325,135.845,203.25,260.2725,219.9275,74.315,52.805,53.455,128.68125,311.035,313.5475,217.265,173.9026042,,,
22060100,3.908277778,-75.10333333,75.35735294,87.75441176,118.5955882,172.4823529,152.3617647,52.50735294,41.25735294,31.17058824,87.51176471,183.3191176,188.1955882,123.4691176,109.4985294,,,
22065040,3.906916667,-75.48808333,88.77560976,135.9207317,189.9097561,237.2914634,239.697561,134.6439024,106.8402439,103.0707317,165.6682927,233.4609756,179.0292683,122.6780488,161.4155488,,,
22070010,4.006638889,-75.60775,40.13977273,67.28181818,105.9295455,151.6875,159.6,111.0840909,91.7875,85.47272727,107.0568182,125.2568182,113.9511364,67.59772727,102.2371212,,,
22070030,4.124555556,-75.49952778,71.04342105,87.13421053,104.6078947,170.1644737,143.4565789,129.9907895,103.2631579,95.04210526,108.5131579,150.5263158,155.5013158,98.95789474,118.183443,,,
22075030,4.206777778,-75.41558333,82.56410256,101.0641026,149.8410256,209.9512821,197.8102564,120.5717949,100.8205128,107.3948718,135.4384615,180.0064103,160.2282051,114.05,138.3117521,,,
23010020,5.158388889,-75.04891667,166.5666667,195.7866667,260.8511111,307.2688889,265.5322222,132.95,98.96666667,141.1777778,233.4288889,339.3044444,302.6822222,206.2166667,220.8943519,,,
23010080,5.201416667,-74.74958333,38.91363636,60.03863636,96.98295455,170.4647727,141.2204545,54.98863636,49.79204545,74.16477273,117.5136364,199.9568182,155.6386364,75.2625,102.9114583,,,
23025020,5.262638889,-74.72913889,42.82261905,72.75714286,126.9428571,194.002381,159.127381,68.32142857,53.18095238,76.86785714,139.6785714,222.8988095,191.3678571,112.4666667,121.702877,,,
23035020,5.471388889,-74.65472222,66.22948718,77.58461538,154.1615385,214.4435897,206.9089744,100.2358974,81.67051282,106.0897436,191.4730769,306.7230769,280.8974359,149.3128205,161.3108974,,,
23060110,5.352194444,-74.49477778,50.98068182,74.39545455,135.3954545,214.2931818,184.6465909,115.1636364,58.64431818,85.23068182,148.1454545,235.2625,203.2431818,99.01363636,133.7012311,,,
23060140,5.078222222,-74.61180556,59.69186047,100.7290698,151.8186047,218.2313953,169.0883721,68.39767442,41.81744186,57.59767442,121.4139535,231.0011628,190.2569767,93.00581395,125.2541667,,,
23060150,5.758277778,-74.62733333,61.77435897,98.33205128,177.6358974,265.3448718,239.0576923,132.5833333,109.575641,143.8589744,194.3217949,285.6230769,213.1538462,93.63333333,167.907906,,,
23060160,5.485083333,-74.46241667,82.56351351,133.5054054,194.8297297,302.15,286.4959459,172.5648649,124.0040541,117.6054054,176.6297297,314.75,244.0432432,135.9162162,190.421509,,,
23060170,5.349361111,-74.38911111,98.08333333,145.7487179,205.3128205,307.8782051,249.0230769,167.6166667,109.5012821,125.4115385,191.5089744,300.9076923,254.4807692,152.8576923,192.3608974,,,
23060180,5.253444444,-74.2945,143.6717949,189.8102564,265.4435897,293.7115385,229.4230769,107.3615385,72.9,92.59487179,160.0179487,285.4179487,268.8141026,211.6230769,193.3991453,,,
23060190,5.196083333,-74.4855,56.00394737,83.26447368,126.0947368,165.8842105,156.8065789,68.26710526,49.54473684,58.00526316,105.4328947,213.7315789,149.5605263,71.19868421,108.6495614,,,
23060200,5.059694444,-74.23916667,164.3802632,166.6210526,201.8197368,268.1236842,176.7171053,69.27105263,44.11447368,52.40789474,105.8118421,266.9302632,245.8381579,176.3552632,161.5325658,,,
23065110,5.484166667,-74.35458333,104.8853659,133.7914634,229.6792683,326.154878,328.0073171,204.7012195,153.9670732,164.5304878,235.0231707,325.295122,244.5426829,148.7914634,216.614126,,,
23065120,5.141555556,-74.13936111,110.0473684,126.2421053,159.2065789,190.9565789,132.3789474,42.86710526,35.45263158,43.47105263,96.58289474,219.1052632,204.1605263,136.2092105,124.7233553,,,
23110030,5.937527778,-74.58844444,55.53846154,86.20512821,180.7128205,263.3923077,250.5,134.7487179,148.9179487,159.1897436,242.2320513,282.4769231,191.35,113.674359,175.7448718,,,
23110040,5.880888889,-74.56834167,81.34615385,104.2589744,189.5358974,270.4,276.3025641,160.0589744,154.025641,171.6025641,236.8589744,311.1641026,226.0358974,112.974359,191.2136752,,,
23115010,5.978333333,-74.56666667,53.78918919,87.23918919,174.6513514,257.8189189,247.0216216,147.8,147.2337838,157.9310811,228.627027,294.4702703,199.0013514,112.6418919,175.685473,,,
23120050,5.534805556,-74.10122222,118.52,146.3266667,222.0488889,330.9288889,298.9611111,159.4944444,101.6266667,130.4488889,217.0811111,351.5755556,239.7633333,177.7044444,207.8733333,,,
23120210,5.474666667,-74.04591667,214.0666667,214.4924242,314.230303,385.2469697,325.219697,161.0818182,103.2348485,138.6424242,237.7878788,421.7469697,405.0651515,277.8106061,266.5521465,,,
23120240,5.371388889,-74.15463889,176.9377778,216.8444444,288.1288889,327.8544444,297.6311111,136.2844444,92.35333333,130.7377778,193.1888889,335.7522222,288.3533333,222.06,225.5105556,,,
23120250,5.649638889,-74.06872222,67.76184211,90.90657895,164.3263158,231.1855263,261.6092105,152.1078947,109.7105263,134.1789474,181.3868421,249.8921053,199.3013158,101.7013158,162.0057018,,,
23125080,5.661722222,-74.18461111,164.625,191.1184211,264.1894737,392.4657895,355.0144737,200.6947368,167.6460526,182.1197368,274.1631579,468.5039474,356.4513158,228.4447368,270.4530702,,,
24010070,5.303194444,-73.70975,28.27564103,47.37948718,73.74102564,101.2384615,87.12948718,51.70641026,44.48717949,40.39871795,48.47307692,103.6346154,85.82564103,43.12307692,62.95106838,,,
24010110,6.076944444,-73.46916667,72.90333333,98.06666667,157.5333333,253.9355556,302.6177778,211.9044444,187.0188889,197.2677778,253.5033333,256.3977778,207.6144444,123.8911111,193.554537,,,
24010140,5.251027778,-73.77075,31.40222222,42.75,65.51,81.89777778,78.91444444,38.20777778,41.38111111,33.39555556,41.38777778,100.2266667,80.85333333,38.62444444,56.21259259,,,
24010150,5.511305556,-73.86369444,24.15333333,38.56888889,77.67666667,126.5533333,103.2966667,46.50444444,38.03666667,41.15111111,64.14888889,128.81,95.09777778,54.60888889,69.88388889,,,
24010180,5.538777778,-73.63136111,42.70909091,69.55227273,125.1090909,144.3795455,90.44431818,34.72272727,27.0625,25.525,63.92045455,154.6011364,130.1272727,65.64318182,81.14971591,,,
24010410,5.602083333,-73.54527778,26.28181818,42.1875,73.09545455,93.17045455,66.80568182,23.68295455,17.6,18.32954545,44.04090909,97.73409091,84.10454545,44.90454545,52.66145833,,,
24010610,5.351277778,-73.90447222,23.65428571,34.86571429,56.50142857,86.49142857,73.93714286,40.68142857,30.23714286,36.11142857,42.14428571,106.2042857,78.47142857,32.83,53.51083333,,,
24010630,5.760583333,-73.44413889,102.0217949,146.5307692,207.8794872,236.4910256,165.0435897,73.65641026,58.85769231,60.01282051,108.4410256,241.8166667,219.2435897,153.1769231,147.7643162,,,
24010700,5.696222222,-73.759,35.10285714,72.46571429,117.9342857,178.0114286,134.57,69.48,45.42142857,61.25714286,107.0471429,201.4271429,153.4628571,64.75142857,103.4109524,,,
24010710,5.852166667,-73.57641667,51.88875,103.1325,171.74375,271.58,294.48625,205.09125,165.295,168.79,202.22125,249.49625,184.47,106.335,181.2108333,,,
24010750,5.925833333,-73.60916667,34.31538462,57.26410256,122.7769231,234.9910256,242.7038462,163.3576923,141.0782051,156.1705128,193.8076923,263.7846154,137.0269231,62.6974359,150.8311966,,,
24010810,5.750805556,-73.54891667,52.12121212,88.11818182,123.1651515,200.3818182,166.3530303,79.35454545,67.55757576,77.26818182,100.5181818,187.5227273,154.7878788,91.61212121,115.7300505,,,
24010830,5.64,-73.45044444,25.6609375,43.4421875,83.9375,119.8578125,101.190625,44.928125,45.9265625,36.4875,57.3375,123.440625,92.9,57.3609375,69.37252604,,,
24010840,5.634381111,-73.38647056,18.60294118,34.98970588,56.76764706,103.7544118,91.61911765,54.35882353,50.76764706,52.75588235,50.59558824,102.4705882,93.26176471,31.77941176,61.81029412,,,
24010870,5.899527778,-73.19619444,82.5255814,96.02674419,157.8953488,188.427907,148.3104651,78.01744186,49.48604651,61.30232558,94.96744186,195.1883721,173.5918605,110.9372093,119.723062,,,
24011060,5.462444444,-73.80155556,34.33793103,49.2362069,107.1310345,143.4913793,98.93448276,42.26034483,36.45862069,41.39827586,69.9137931,133.4172414,107.5431034,65.59137931,77.47614943,,,
24015110,5.303805556,-73.85175,31.55166667,45.72166667,70.87,95.91833333,83.22,38.00166667,32.62,30.425,47.83833333,107.1183333,92.17333333,40.83833333,59.69138889,,,
24015120,5.467277778,-73.73480556,50.04318182,58.17954545,121.9590909,160.2125,111.3409091,45,41.20795455,43.31022727,78.18068182,153.2420455,140.4818182,90.5625,91.14337121,,,
24015220,5.509388889,-73.49577778,27.92444444,45.76333333,73.19444444,90.30777778,68.27888889,34.38333333,34.42666667,28.72,42.79,97.31777778,94.43333333,42.23,56.6475,,,
24015300,5.655833333,-73.54394444,49.36428571,66.35714286,111.3185714,120.0457143,96.02,39.58142857,33.83,36.34428571,64.35428571,147.1342857,113.7428571,81.34428571,79.95309524,,,
24025030,5.966388889,-73.16389139,105.3055556,127.9933333,219.4088889,259.6177778,207.65,83.44777778,66.62111111,90.79555556,134.8033333,256.4377778,227.2066667,139.6,159.9073148,,,
24030120,5.523033056,-73.07684778,7.981111111,20.50777778,44.21555556,79.83333333,90.96888889,62.23666667,59.27888889,54.77888889,58.79555556,86.01333333,70.4,20.46444444,54.62287037,,,
24030140,5.506096389,-73.25105306,10.36477273,20.24090909,49.61363636,89.14204545,103.075,67.73636364,59.35909091,48.35795455,50.85909091,93.87840909,83.06477273,25.88863636,58.46505682,,,
24030160,5.860357222,-72.78479139,20.80222222,39.91222222,72.15777778,116.4711111,83.84555556,44.17444444,36.29111111,38.57555556,54.21333333,86.73333333,85.27,31.15222222,59.13324074,,,
24030190,5.724555556,-72.84786111,15.64222222,32.80666667,65.56888889,116.3522222,94.24222222,54.90555556,64.53333333,53.31333333,55.61444444,93.49333333,85.21666667,31.21777778,63.57555556,,,
24030230,5.6155,-72.97627778,9.15,19.71976744,51.84844961,92.0755814,86.59767442,45.72674419,37.99651163,39.48604651,48.46511628,83.20930233,75.74418605,20.48255814,50.8751615,,,
24030260,6.408222222,-72.44544444,16.75909091,38.09090909,63.19886364,111.2454545,116.6011364,75.70454545,62.02045455,62.51818182,79.86363636,116.7340909,92.15454545,42.45227273,73.11193182,,,
24030310,5.628916667,-73.324,24.54883721,31.26046512,73.90465116,123.644186,105.5662791,73.89534884,55.9627907,51.8755814,62.6244186,127.9825581,92.80465116,41.23953488,72.10910853,,,
24030350,5.830083333,-73.04461111,20.86704545,43.63295455,76.78295455,121.6068182,119.4318182,64.5125,49.83977273,54.88636364,75.93636364,129.0693182,90.82386364,43.42386364,74.2344697,,,
24030380,5.749661111,-73.23492306,31.50222222,55.95888889,89.68777778,140.4433333,140.1355556,94.69333333,70.41333333,77.49444444,86.08555556,149.8,121.6566667,60.98888889,93.23833333,,,
24030400,5.868722222,-72.98577778,24.15888889,40.66666667,78.08888889,138.1988889,123.6555556,59.94222222,48.44666667,49.85666667,73.54555556,141.4266667,98.8,43.62555556,76.70101852,,,
24030510,5.699305556,-73.07175,21.13488372,38.96395349,89.25116279,128.2930233,118.8767442,63.62325581,56.89534884,52.73023256,73.24186047,123.9895349,113.8093023,55.72325581,78.04437984,,,
24030530,5.698722222,-73.23422222,25.4872093,43.01860465,66.99883721,121.4232558,109.1697674,58.06162791,51.27674419,48.46860465,71.98488372,114.344186,89.16744186,42.65348837,70.17122093,,,
24030540,5.664527778,-72.97827778,13.6797619,22.96428571,56.64642857,106.5642857,85.6952381,48.66309524,42.24880952,40.18928571,48.77738095,97.1297619,77.32261905,31.76428571,55.97043651,,,
24030560,5.758388889,-72.7945,17.10714286,24.025,60.25833333,103.3190476,95.14761905,84.83809524,111,102.3190476,75.90714286,91.26309524,72.03452381,27.93690476,72.09632937,,,
24030570,6.062083333,-72.63533333,22.48928571,34.49285714,56.26428571,106.997619,91.50714286,36.09880952,28.98928571,33.66904762,51.49880952,110.0119048,104.7452381,36.7202381,59.45704365,,,
24030580,6.141472222,-72.59333333,16.21190476,39.80714286,60.20952381,132.1452381,107.9583333,55.06071429,51.50595238,51.08571429,79.86071429,128.1928571,107.8404762,39.70714286,72.46547619,,,
24030590,5.96225,-72.9385,27.98783784,48.48378378,95.1472973,140.0054054,120.3810811,68.45,51.81891892,53.37972973,78.48918919,139.2702703,106.2986486,45.20405405,81.24301802,,,
24030610,5.85,-73.05,17.7362069,35.17241379,65.58448276,106.8206897,99.93965517,65.30689655,46.52758621,51.91034483,76.13448276,121.5,78.96724138,36.22241379,66.81853448,,,
24030640,5.782361111,-72.76980556,17.3575,31.7175,66.01,107.48875,131.17,149.2425,184.58625,155.48375,97.94,106.955,81.35,34.975,97.02302083,,,
24030660,6.375111111,-72.419,23.215,38.4975,67.155,127.92375,136.59,92.9775,69.4525,85.035,91.9875,127.305,108.55625,55.8175,85.37604167,,,
24030670,6.139638889,-72.771,31.18205128,51.65641026,78.67820513,147.6307692,115.1474359,61.2025641,55.67564103,59.62564103,94.92307692,143.35,119.4858974,41.74487179,83.35854701,,,
24030690,5.988583333,-72.64405556,26.18375,37.71,67.8925,134.10125,98.78375,64.3225,70.76125,72.33375,75.21125,127.855,99.13,41.9025,76.34895833,,,
24030700,6.51475,-72.73294444,18.6974359,42.68333333,84.9474359,157.6923077,181.3358974,101.4717949,74.58461538,108.6410256,150.1448718,195.6038462,111.9615385,40.70769231,105.7059829,,,
24030760,5.633333333,-72.91666667,9.7296875,28.446875,56.6046875,93.7234375,89.86875,66.440625,83.065625,67.8296875,67.9109375,83.4609375,81.75625,30.059375,63.24140625,,,
24030770,5.623472222,-73.12630556,16.26410256,24.48461538,57.41153846,93.03076923,78.12692308,42.27564103,39.46410256,35.70769231,43.6525641,88.22307692,75.20897436,39.09230769,52.74519231,,,
24030790,5.773416667,-72.94025,20.66590909,40.225,79.55,114.5340909,100.6488636,51.34431818,47.7,48.10227273,61.90909091,116.0431818,95.93977273,40.92727273,68.13248106,,,
24030800,5.533805556,-73.1635,13.5025,28.49125,51.81375,98.1475,91.445,74.50375,66.7775,50.10125,54.965,95.845,85.76625,37.21125,62.38083333,,,
24030820,5.663722222,-73.21011111,17.91486486,33.83783784,65.76756757,108.1972973,92.61621622,60.70675676,49.44459459,44.77972973,58.8972973,101.5364865,98.03648649,43.4,64.59459459,,,
24030840,5.891638889,-73.08238889,54.21969697,75.97272727,115.9560606,160.6030303,134.6454545,66.35,75.05757576,70.61363636,82.0530303,165.2484848,136.9651515,83.83636364,101.7934343,,,
24030860,6.100722222,-72.86666667,34.29848485,50.66212121,97.03636364,146.3363636,120.519697,47.95606061,45,59.16060606,91.52121212,134.1984848,89.11818182,50.38939394,80.51641414,,,
24030940,5.756055556,-72.90788889,21.76470588,29.19852941,59.26470588,111.2279412,91.78088235,43.67647059,40,38.56029412,52.44264706,78.54705882,72.44705882,32.96470588,55.98958333,,,
24035010,6.248111111,-72.54888889,26.13709677,52.73548387,84.85645161,148.9048387,108.4193548,54.04354839,52.25483871,48.54516129,70.02741935,120.4612903,115.166129,56.20806452,78.14663978,,,
24035120,5.802444444,-73.07447222,18.81111111,39.99666667,75.16333333,124.9688889,112.9377778,63.78222222,46.44111111,51.08222222,77.38555556,114.9955556,88.69555556,36.79444444,70.9212037,,,
24035130,5.5430775,-73.36081306,13.02777778,22.03888889,49.06444444,81.05777778,79.29666667,52.62888889,46.7,39.21888889,46.97777778,83.88888889,68.29444444,28.86888889,50.92194444,,,
24035140,5.683333333,-72.96666667,16.07241379,22.77241379,54.2362069,96.70517241,93.23275862,51.79482759,45.62931034,44.84827586,64.91034483,88.20172414,71.58793103,29.98103448,56.66436782,,,
24035150,5.781583333,-72.89430556,28.31931818,36.14545455,70.33409091,108.7840909,97.41931818,52.60909091,47.82386364,43.28522727,60.13863636,101.7863636,90.95340909,39.64090909,64.76998106,,,
24035170,5.745916667,-73.11636111,24.23636364,39.24659091,81.74886364,131.3477273,117.9488636,70.00909091,52.84431818,57.62272727,73.275,134.8590909,99.66477273,44.34204545,77.26212121,,,
24035180,5.783333333,-72.98333333,15.059375,37.3421875,72.4171875,108.0890625,101.5546875,54.434375,45.8125,46.453125,71.8140625,105.628125,90.8234375,36.1703125,65.46653646,,,
24035240,6.410083333,-72.37519444,17.15375,34.095,56.0975,111.66375,126.47875,98.1825,77.355,81.67,92.55875,129.38125,98.03,53.2525,81.3265625,,,
24035250,6.188333333,-72.46633333,12.06190476,25.75119048,47.89285714,109.0464286,107.872619,112.8988095,153.0404762,114.3107143,89.36428571,110.6380952,97.68214286,28.9797619,84.12827381,,,
